GEOID10,dni
8075,4.512
8077,4.379999850000001
8078,4.512
8079,4.604
8080,4.5600001
8081,4.5520001
8083,4.512
8085,4.496
8086,4.43999985
8087,4.5600001
8088,4.47799985
8089,4.6399999
8091,4.5360003
8092,4.6080003
8093,4.512
8094,4.5840002250000005
8095,4.56
8096,4.512
8097,4.512
8098,4.5680001
8103,4.44
8109,4.488
8110,4.4639997
8201,4.632
8202,4.6080003
8203,4.632
8204,4.68
8205,4.608
8210,4.713599879999999
8215,4.572
8221,4.776
8223,4.632
8230,4.655999700000001
8232,4.68
8234,4.632000075
8244,4.584
8247,4.632
8251,4.776
8260,4.632
8270,4.647999899999999
8302,4.629333333333333
8310,4.5360003
8311,4.632
8314,4.704
8318,4.58000005
8319,4.6080003
8321,4.632
8322,4.56
8326,4.6080003
8327,4.655999700000001
8328,4.584
8330,4.582285885714286
8332,4.602461653846153
8340,4.54800015
8343,4.5599999
8344,4.5600001500000005
8345,4.6639998
8346,4.5360003
8349,4.5919999
8353,4.584
8360,4.57800015
8361,4.584
8401,4.5920002
8403,4.752
8501,4.47599985
8502,4.4639997
8505,4.512000100000001
8510,4.505999999999999
8512,4.512
8514,4.488
8515,4.5360003
8520,4.488
8525,4.464
8527,4.542000225000001
8530,4.416
8533,4.488
8534,4.4639997
8535,4.488
8540,4.47359982
8550,4.520000200000001
8551,4.4399999
8558,4.4639997
8559,4.44599985
8560,4.3919997
8562,4.528
8618,4.512
8619,4.512
8620,4.512
8628,4.512
8640,4.512
8648,4.488
8690,4.5
8691,4.488
8701,4.511999899999999
8721,4.4640002
8723,4.44
8724,4.5360003
8731,4.5408000600000005
8738,4.296
8752,4.344000299999999
8755,4.5360003
8757,4.6080003
8758,4.416
8759,4.5839999
8801,4.464
8804,4.3919997
8807,4.424
8809,4.416
8816,4.488
8817,4.584
8820,4.596
8822,4.4879999
8823,4.4639997
8824,4.488
8825,4.4479999
8826,4.48
8827,4.428000000000001
8831,4.518000075
8833,4.488
8837,4.5
8844,4.46999985
8846,4.4639997
8848,4.4639999
8852,4.5200001
8853,4.4639997
8854,4.51199985
8857,4.488
8858,4.416
8861,4.512
8865,4.328000199999999
8867,4.448
8873,4.469999775
8876,4.4639997
8879,4.368
8882,4.4639997
8886,4.3280002
8889,4.4639997
8890,4.4639997
8902,4.54800015
10023,4.56
10037,4.5360003
10312,4.344000299999999
10314,4.41600015
10455,4.512
10466,4.584
10504,4.536
10506,4.512
10509,4.5
10510,4.488
10512,4.532000150000001
10516,4.476
10517,4.488
10520,4.512
10524,4.4639997
10528,4.56
10536,4.5
10541,4.5280002
10562,4.52400015
10566,4.44
10567,4.464
10570,4.5360003
10576,4.464
10577,4.56
10579,4.512000100000001
10580,4.44
10583,4.56
10591,4.496
10598,4.5280002
10603,4.5360003
10604,4.5360003
10605,4.512
10701,4.5360003
10704,4.584
10710,4.6080003
10803,4.5360003
10901,4.488
10916,4.416
10918,4.4448
10920,4.296
10921,4.368
10926,4.4639997
10928,4.4639997
10930,4.488
10931,4.4639997
10940,4.454400060000001
10941,4.4559998
10950,4.496
10953,4.416
10956,4.488
10958,4.4639997
10962,4.476
10963,4.44
10965,4.4639997
10973,4.40399985
10974,4.4639997
10977,4.488
10980,4.567999999999999
10984,4.4639997
10986,4.523999849999999
10987,4.46879994
10988,4.344000299999999
10990,4.42079994
10992,4.428000000000001
10993,4.344000299999999
10998,4.3919997
11030,4.6080003
11050,4.619999999999999
11101,4.56
11201,4.6080003
11203,4.56
11228,4.68
11232,4.56
11234,4.56
11236,4.5360003
11360,4.5360003
11371,4.56
11374,4.56
11411,4.584
11419,4.68
11421,4.584
11422,4.584
11430,4.344000299999999
11530,4.68
11542,4.512
11545,4.655999700000001
11552,4.6080003
11563,4.655999700000001
11568,4.68
11694,4.4639997
11701,4.488
11702,4.428000149999999
11706,4.584
11710,4.5360003
11713,4.344000299999999
11716,4.584
11719,4.248
11721,4.584
11722,4.5360003
11724,4.655999700000001
11725,4.6080003
11735,4.59600015
11740,4.655999700000001
11743,4.6239999
11746,4.632
11747,4.632
11754,4.727999700000001
11756,4.6080003
11757,4.488
11758,4.128
11763,4.56
11764,4.64399985
11768,4.632
11769,4.512
11771,4.607999850000001
11776,4.632
11777,4.667999999999999
11779,4.6080003
11783,4.176
11784,4.56
11788,4.584
11789,4.632
11790,4.64399985
11792,4.6639999
11795,4.476000299999999
11796,4.512
11803,4.655999700000001
11901,4.626000074999999
11930,4.56000015
11931,4.488
11933,4.703999850000001
11934,4.3919997
11935,4.68
11937,4.7136
11939,4.68
11942,4.6080003
11946,4.4639997
11948,4.512
11949,4.54800015
11951,4.416
11952,4.776
11953,4.56
11954,4.6559999
11957,4.44
11959,4.416
11962,4.3919997
11964,4.552000200000001
11965,4.6080003
11967,4.4639997
11968,4.482000075
11971,4.68
11976,4.655999700000001
11978,4.655999700000001
11980,4.5360003
12007,4.32
12008,4.272000299999999
12009,4.288
12010,4.219200000000001
12017,4.2800002
12018,4.2
12019,4.28400015
12020,4.285714285714286
12022,4.216
12023,4.2864
12025,4.182000075
12027,4.296
12028,4.164
12029,4.272000299999999
12032,4.167
12033,4.212
12035,4.2
12037,4.240000000000001
12042,4.32
12043,4.116
12046,4.344000299999999
12047,4.232
12051,4.296
12052,4.224
12053,4.272
12054,4.248
12056,4.2880001000000005
12057,4.112
12058,4.272000299999999
12059,4.296
12060,4.248
12061,4.224
12062,4.194
12064,4.152
12065,4.32
12066,4.224
12067,4.344000299999999
12068,4.176
12070,4.2
12071,4.176
12072,4.1328000000000005
12074,4.383999800000001
12075,4.224
12076,4.18
12077,4.236000000000001
12078,4.28000005
12083,4.288
12086,4.368
12087,4.272000299999999
12090,4.119999966666668
12093,4.107999966666667
12094,4.176
12095,4.2
12106,4.248
12108,4.119999966666667
12110,4.296
12116,4.000000133333334
12117,4.252000100000001
12118,4.308
12121,4.208
12122,4.181333333333333
12123,4.272000299999999
12124,4.224
12125,4.176
12131,4.176
12134,4.280842136842106
12136,4.224
12137,4.248
12138,4.21200005
12139,4.1155862
12140,4.152
12143,4.296
12144,4.216
12147,4.32000015
12148,4.296
12149,4.1664
12153,4.224
12154,4.233600000000001
12155,4.00199995
12156,4.26000015
12157,4.176
12158,4.264
12159,4.248
12160,4.184
12164,4.194
12166,4.09919996
12167,4.12
12168,4.152
12170,4.281600060000001
12173,4.2
12175,4.188000000000001
12180,4.18
12184,4.212
12185,4.2
12186,4.26
12187,4.152
12188,4.248
12189,4.2
12190,4.193454545454546
12192,4.248
12193,4.362000075
12194,4.23600015
12195,4.176
12196,4.224
12197,4.0415998800000015
12204,4.248
12205,4.32000015
12208,4.26
12302,4.3371429
12303,4.3080003
12304,4.296
12306,4.6080003
12309,4.272000299999999
12401,4.427999950000001
12404,4.3999998
12406,4.08
12409,4.416
12410,4.194000000000001
12412,4.44
12413,4.32
12414,4.212
12416,4.176
12418,4.296
12421,4.128
12423,4.248
12424,4.272000299999999
12427,4.368
12428,4.407999900000001
12430,4.098
12433,4.32
12434,4.176
12435,4.3919997
12436,4.512
12440,4.4719999
12441,4.2
12442,4.2320001
12443,4.43999985
12444,4.224
12446,4.43520012
12448,4.296
12451,4.28400015
12454,4.296
12455,4.087999966666667
12457,4.35599985
12458,4.38239988
12460,4.248
12461,4.3919997
12463,4.3919997
12464,4.35600005
12469,4.2994287
12470,4.44
12472,4.416
12473,4.368
12474,4.1129999875
12477,4.308000075
12480,4.224000075
12481,4.32
12484,4.3919997
12487,4.512
12492,4.2480001
12494,4.4079999
12495,4.26000015
12496,4.3120001
12498,4.35600015
12501,4.44
12502,4.379999850000001
12503,4.336000100000001
12508,4.368
12513,4.272000299999999
12514,4.43999985
12515,4.44
12516,4.33200015
12517,4.296
12521,4.368
12522,4.48
12523,4.351999999999999
12524,4.4639997
12525,4.488
12526,4.296000074999999
12528,4.4479999
12529,4.2960001
12531,4.51200015
12533,4.45599995
12534,4.269000074999999
12538,4.44599985
12540,4.46999985
12542,4.464
12543,4.416
12545,4.46879976
12546,4.427999925
12547,4.512
12549,4.44599985
12550,4.43999985
12553,4.48799985
12561,4.445999925000001
12563,4.5
12564,4.4976
12566,4.433999925
12567,4.4159998
12569,4.4639997
12570,4.46399985
12571,4.41599976
12572,4.452
12575,4.44
12578,4.4639997
12580,4.4639997
12581,4.43999988
12582,4.488
12583,4.344000299999999
12586,4.46399985
12589,4.481999849999999
12590,4.42799985
12592,4.4639997
12594,4.4639997
12601,4.45199985
12603,4.44
12701,4.338
12719,4.272
12721,4.45199985
12723,4.1664
12725,4.260000000000001
12726,4.212
12729,4.40399985
12732,4.272000299999999
12733,4.368
12734,4.272000299999999
12737,4.32
12740,4.3289999625
12741,4.140000000000001
12745,4.128
12746,4.416
12747,4.308
12748,4.168
12754,4.296
12758,4.164000000000001
12760,4.144000000000001
12762,4.272000299999999
12763,4.4319998
12764,4.228800000000001
12765,4.272000299999999
12768,4.271999999999999
12769,4.488
12771,4.432
12776,4.1183999600000005
12777,4.391999925
12779,4.32
12781,4.416
12783,4.2320001
12785,4.428000000000001
12786,4.3120001
12788,4.35600015
12790,4.45199985
12804,4.28160012
12808,4.1920001000000005
12809,4.180000000000001
12810,4.33439988
12812,3.9977143142857146
12814,4.2816
12815,4.236000075
12816,4.184
12817,4.272000128571428
12819,4.3439999
12821,4.140000000000001
12822,4.4099999625
12824,4.2800002
12827,4.224000054545455
12828,4.16
12831,4.220571514285713
12832,4.158857142857143
12833,4.264000199999999
12834,4.210285757142857
12835,4.3782858
12836,4.260000075
12838,4.128
12839,4.176
12842,4.139076923076923
12843,4.29600012
12845,4.384
12846,4.3584000000000005
12847,4.008558144186047
12849,4.128
12850,4.3499999250000005
12851,4.1184
12852,4.035428571428571
12853,4.192
12855,4.172571435714287
12856,4.212
12857,4.171200000000001
12858,4.248
12859,4.32
12860,4.128
12861,4.2
12864,4.152
12865,4.13759996
12866,4.252000099999999
12870,4.2186667
12871,4.240000000000001
12873,4.128
12874,4.312
12878,4.330285842857143
12883,4.268000099999999
12885,4.308000075
12886,4.272000299999999
12887,4.189714285714286
12901,4.062
12910,4.1664
12912,4.115999975
12913,3.984
12914,4.08
12916,4.01399995
12917,4.112
12918,4.212000075
12919,4.056
12920,4.091076907692307
12921,4.008000066666667
12922,3.983999933333333
12923,4.128
12924,4.128
12926,4.074
12927,3.9578182
12928,4.24800005
12930,4.008000066666667
12932,4.163999975
12934,4.176
12935,4.196307715384616
12936,4.127999933333334
12937,4.079999933333333
12939,4.008
12941,4.056
12942,4.069714200000001
12943,4.129846176923077
12944,4.158
12945,4.02
12946,3.984000072727272
12950,4.186285771428572
12952,4.11599995
12953,4.002000025000001
12955,4.0368
12956,4.248
12957,4.0559998
12958,4.104
12959,4.2
12960,4.264000199999999
12962,4.2
12964,4.176
12965,3.9840002
12966,4.021333311111111
12967,4.024000033333333
12969,4.0298181818181815
12970,3.95520008
12972,4.15200001
12973,4.000000033333333
12974,4.188000000000001
12976,3.96480004
12979,4.008
12980,3.994153876923075
12981,4.130666644444445
12983,3.956800013333333
12985,4.185600000000001
12986,3.989538461538461
12987,4.104
12989,4.060363636363635
12992,4.132000000000001
12993,4.145142928571429
12996,4.104
12997,4.1088000000000005
12998,4.2
13021,3.922909072727272
13026,4.008
13027,3.940000033333334
13028,3.912
13029,3.928
13030,3.888
13031,3.8999999
13032,3.906666666666667
13033,3.9066666666666654
13034,3.936
13035,3.8496
13036,3.8999999
13037,3.87599985
13039,3.9
13040,3.878999975
13041,3.912
13042,3.936
13044,3.8832
13045,3.8479999666666656
13052,3.86399995
13053,3.792
13054,3.96
13057,3.888
13060,3.8639998
13061,3.888
13063,3.8639999333333335
13066,3.816
13068,3.852
13069,3.927272727272727
13071,3.8759999
13072,3.9600000666666655
13073,3.8319999666666655
13074,3.95039996
13076,3.936
13077,3.854999925
13078,3.876
13080,3.93000005
13081,3.924
13082,3.888
13083,3.956000066666667
13084,3.877714257142857
13088,3.96
13092,3.84
13101,3.87
13104,3.8845714
13108,3.924
13110,3.912
13111,3.936
13112,3.912
13114,3.9634285428571423
13118,3.912
13122,3.864
13126,4.052999975
13131,3.94
13132,3.9360001
13135,3.912
13136,3.9
13140,3.90599995
13141,3.9000001
13142,3.984
13143,3.9408
13144,3.91799995
13146,3.9222857142857137
13147,3.89999995
13148,3.9600000666666655
13152,3.89400005
13155,3.912
13156,4.04159992
13158,3.877714228571429
13159,3.8959999777777776
13164,3.84
13165,3.99600005
13166,3.89999995
13167,3.924
13203,3.936
13204,3.912
13209,3.936
13215,3.912
13302,3.9312
13303,3.96
13304,3.8639998
13308,3.9360001
13309,3.9555000749999993
13310,3.8879999
13312,3.912
13315,3.92400005
13316,3.905142814285714
13317,4.0559999200000005
13318,3.912
13320,4.103999914285715
13323,3.8879999
13324,3.933
13325,3.99360008
13326,3.984
13327,3.9085714
13328,3.9
13329,4.03200004
13331,3.990857171428572
13332,3.93
13334,3.9720001
13335,3.912
13337,4.032
13338,3.952695669565218
13339,4.060363618181818
13340,3.8799999666666665
13342,3.888
13343,3.907200000000001
13346,3.912
13348,4.008
13350,3.888
13353,4.02720002
13354,3.8879999
13355,3.9
13357,3.952
13360,3.996000066666667
13361,4.0559998
13363,3.888
13364,3.888
13365,3.990000025
13367,3.9583255953488377
13368,3.9072
13402,3.912
13403,3.8159999
13404,4.008
13406,3.9119999
13407,3.8799999333333335
13408,3.92
13409,3.912
13411,3.946909127272727
13413,3.912
13416,3.9408
13420,3.952421094736841
13421,3.93
13425,3.90239996
13428,4.104
13431,3.902399999999999
13433,3.928
13436,3.9936
13437,3.927272763636364
13438,3.9792
13439,3.9818182363636367
13440,3.875076892307692
13452,4.071
13454,4.0272
13456,3.91199995
13459,4.147200000000001
13460,3.912
13464,3.97800005
13468,4.0559998
13469,3.84
13470,4.055999933333333
13471,3.918
13473,4.06079996
13478,3.912
13480,3.816
13485,3.928
13486,3.872
13489,3.96
13491,3.912
13492,3.912
13493,3.891999966666667
13494,3.9
13501,3.912
13502,3.8699999
13601,4.028307676923077
13602,4.047999866666667
13605,3.973714257142857
13606,4.0320000333333335
13607,4.296
13608,4.072
13612,4.008
13613,4.090285657142857
13617,4.022399999999999
13618,4.20000006
13619,4.03439994
13620,3.928
13621,4.0919999
13622,4.212
13624,4.2800001
13625,4.055999866666667
13626,4.001142885714286
13630,4.032
13633,4.140000000000001
13634,4.135999933333333
13635,4.002
13636,3.9840002
13637,4.122
13638,4.008
13639,3.968000066666667
13640,4.272000299999999
13642,4.047157873684211
13646,4.13066668888889
13648,3.9720000111111102
13650,4.27199995
13652,4.02599995
13654,4.110000025000001
13655,4.152
13656,4.1725714285714295
13658,4.144800000000001
13659,3.954000025
13660,4.128
13661,3.99
13662,4.1568000000000005
13665,4.000000066666667
13666,3.976000133333333
13667,4.128
13668,4.079999933333333
13669,4.159999983333334
13670,3.942545472727272
13672,4.005818199999999
13673,4.104
13674,3.96
13676,4.041391234782608
13679,4.141333333333333
13680,4.08
13681,4.048
13682,3.9720001
13684,4.00080008
13685,4.188000000000001
13687,3.9920000833333336
13690,3.9264
13691,4.108
13694,4.152
13695,3.9840002
13697,4.039999933333333
13730,3.963428657142857
13731,4.031999955555556
13732,3.94200005
13733,3.966857257142857
13734,3.948
13736,3.936
13739,4.032
13740,4.04999995
13743,3.928
13746,3.950400000000001
13748,3.8639998
13750,4.031999900000001
13752,3.97440012
13753,4.008
13754,3.987428571428571
13755,3.9984000800000006
13756,3.99600015
13757,4.0272
13760,3.94560004
13775,3.9680000666666655
13776,3.96
13777,3.96
13778,3.968000022222223
13780,3.992000133333333
13782,4.0439999
13783,4.005333311111111
13786,4.063999866666667
13787,3.956000066666667
13788,4.0440000000000005
13790,3.952000066666667
13795,3.864
13797,3.924
13801,3.9360000400000006
13803,3.901714257142857
13804,3.976000133333333
13807,4.031999900000001
13808,3.96960008
13809,3.99000005
13810,3.960000033333333
13811,3.936
13812,3.93
13813,3.8879999
13815,3.9573334
13820,3.9893334
13825,3.984000066666667
13827,3.9466666888888895
13830,3.9621818909090902
13832,3.9720001
13833,3.9360000400000006
13835,3.912
13838,3.936
13839,4.000000066666667
13842,4.08
13843,3.972000066666667
13844,4.008
13849,3.94560004
13850,3.97920012
13856,3.984000011111112
13862,3.942
13863,3.912
13864,3.952
13865,3.953454545454545
13901,3.912
13903,3.948000033333333
13904,3.96
13905,3.91799995
14001,3.925714314285714
14004,3.86999995
14005,3.924
14006,3.928
14008,4.0559998
14009,3.795999933333333
14011,3.897
14012,4.056000066666667
14013,3.96
14020,3.956000033333334
14024,3.89759996
14025,3.7440002
14028,4.2
14030,3.8559998666666666
14031,3.96
14032,3.936
14034,3.72
14036,3.924
14037,3.84
14040,3.879999866666666
14042,3.82799995
14043,3.888
14047,4.016
14048,3.9600001
14052,3.8228571428571434
14054,3.9840002
14055,3.792
14057,3.81119992
14058,3.99000005
14059,3.8639998
14060,3.816
14062,3.8729999249999993
14063,3.8999999666666665
14065,3.8879999
14066,3.94
14067,3.9660001
14070,3.778285657142857
14072,4.068
14075,3.9039999333333335
14080,3.8352
14081,3.924
14086,3.871999866666666
14091,3.696
14092,4.104
14094,3.966400053333333
14098,4.052571342857143
14101,3.8639998
14103,3.939428571428572
14105,3.95520004
14108,3.9840002
14111,3.784000066666666
14113,3.768
14120,3.912
14125,3.948
14127,3.84
14129,3.8519999
14131,4.111999933333333
14132,4.055999933333333
14136,3.936
14138,3.8099999
14139,3.82199995
14141,3.741333333333334
14143,3.96
14145,3.804
14150,4.032
14167,3.846
14171,3.82799995
14172,4.056
14174,4.2
14202,3.912
14204,4.032
14207,4.08
14215,4.0559998
14220,3.9840002
14221,3.9720001
14223,4.032
14224,3.912
14225,3.9480001
14226,4.008
14228,3.9840002
14304,4.031999900000001
14411,3.9680000166666662
14414,3.948
14416,3.96600005
14418,4.0512
14420,3.976000033333333
14422,3.9960001
14423,3.924
14424,3.9792001
14427,3.96
14428,3.99000015
14432,3.9960001
14433,3.9531429142857135
14435,3.8759999
14437,3.923999985714285
14450,3.972
14454,3.891999966666667
14456,3.9668572
14464,3.984
14466,3.8759999
14467,3.9840002
14468,4.0464
14469,3.9360000400000006
14470,3.99000005
14471,3.8639998
14472,3.946285714285714
14475,3.96
14477,4.1399999
14478,4.08
14481,3.936
14482,3.9960001
14485,3.948
14487,3.912
14489,3.95040004
14502,3.936
14505,3.952
14507,4.024
14510,3.915999999999999
14512,3.966000025
14513,3.96
14516,3.9680001333333337
14517,3.888
14519,4.164
14521,3.9744
14522,3.97440008
14525,3.9960001
14526,3.9600001
14527,3.9820000000000007
14530,3.984000066666667
14532,3.936
14533,3.95400005
14534,3.9600000666666655
14536,3.912
14541,3.9720001
14542,3.936
14543,3.96
14544,3.9840002
14546,3.952
14548,3.9840002
14550,3.9840002
14551,4.016000000000001
14559,4.032
14560,3.8959999333333335
14561,3.9800001
14564,3.992000133333333
14568,3.96
14569,3.942857142857143
14571,4.0559998
14572,3.85799985
14580,4.083999966666667
14589,4.128
14590,4.04399995
14591,3.9720001
14605,4.0559998
14606,4.068
14609,3.9840002
14610,3.96
14612,4.098
14615,4.104
14617,4.104
14618,3.96
14620,4.008
14621,4.104
14622,4.08
14623,4.000000133333334
14624,3.9720001
14626,4.056
14701,3.8378181454545457
14706,3.8331428857142855
14708,3.936
14709,3.905142828571428
14710,3.85919992
14711,3.956000033333333
14712,3.84
14714,3.92
14715,3.936
14717,3.9840002
14718,3.7919998
14719,3.80159992
14723,3.859999833333333
14724,3.8365713428571433
14727,3.909818181818181
14728,3.888
14729,3.76200005
14733,3.804
14735,3.90719996
14736,3.8639998
14737,3.871999977777778
14738,3.768
14739,3.951000000000001
14740,3.855999933333333
14741,3.867428428571429
14743,3.888
14744,3.936
14747,3.795428542857143
14748,3.8879999
14750,3.816
14753,3.8537142
14755,3.853333288888889
14757,3.816
14760,3.858
14767,3.858
14769,3.936
14770,3.912
14772,3.8159999666666655
14775,3.867428542857143
14777,3.936
14779,3.849
14781,3.85799995
14782,3.8339999
14783,3.8279998
14784,3.8759999
14787,3.932
14801,4.028000033333334
14803,4.032
14804,3.988000033333333
14805,3.95400005
14806,3.97920004
14807,3.9394286
14808,3.888
14809,3.96960008
14810,3.977142971428572
14812,4.004571428571429
14813,3.91800005
14814,3.96
14815,3.9720001
14816,3.912
14817,3.888
14818,3.936
14819,4.03799995
14820,4.008
14821,3.996
14822,3.96960004
14823,4.00799995
14824,3.9960001
14825,3.948
14826,3.9222857142857146
14830,4.011
14837,4.00799995
14838,3.9840002
14839,4.008
14840,4.015999999999999
14842,3.936
14843,3.989999975
14845,3.993
14846,3.9531428857142856
14847,3.936
14850,3.881999975
14855,3.9960001
14858,4.039999933333333
14859,3.984000066666667
14860,4.032
14861,3.96
14864,3.936
14865,3.936
14867,3.9570000249999993
14869,3.96
14870,3.99840004
14871,4.07999995
14872,4.032
14873,4.0176
14877,4.02
14878,4.02
14879,4.0080001
14880,3.9680000666666655
14882,3.768
14883,3.9540001
14884,3.960000133333333
14885,4.039999933333333
14886,3.936000025
14889,3.97440012
14891,4.04399995
14892,4.008000066666667
14894,4.0559998
14895,3.9466666888888886
14898,4.0608
14901,3.952
14903,3.96
14904,3.96
15001,3.992000033333334
15003,3.912
15005,3.936
15009,4.01280004
15010,3.996000066666667
15012,4.02
15017,4.0559998
15019,4.031999933333333
15021,4.0285714
15022,4.104
15024,3.9840002
15026,4.008
15037,4.008
15042,3.872
15043,4.024
15044,3.9720001
15050,4.024
15056,3.912
15057,4.035999966666666
